ダウンロードした時刻：2025/07/05 23:53:52

,東京,東京,東京,東京
1950/9/26,26.6,8,15.2,8
1950/9/27,26.1,8,18.7,8
1950/9/28,30.2,8,18.9,8
1950/9/29,24.1,8,17.4,8
1950/9/30,23.0,8,16.3,8
1950/10/1,23.8,8,13.6,8
1950/10/2,21.2,8,15.0,8
1950/10/3,22.8,8,14.2,8
1950/10/4,17.3,8,14.4,8
1950/10/5,16.1,8,12.4,8
1950/10/6,20.9,8,12.5,8
1950/10/7,24.0,8,9.1,8
1950/10/8,28.9,8,9.8,8
1950/10/9,21.8,8,11.7,8
1950/10/10,19.3,8,15.4,8
1950/10/11,17.1,8,13.2,8
1950/10/12,16.3,8,12.5,8
1950/10/13,23.7,8,13.7,8
1950/10/14,25.0,8,12.7,8
1950/10/15,22.3,8,15.0,8
1950/10/16,26.3,8,14.9,8
1950/10/17,23.2,8,15.2,8
1950/10/18,22.3,8,12.1,8
1950/10/19,22.6,8,14.7,8
1950/10/20,22.7,8,12.5,8
1950/10/21,19.9,8,13.9,8
1950/10/22,16.8,8,12.0,8
1950/10/23,19.2,8,10.0,8
1950/10/24,18.5,8,9.9,8
1950/10/25,14.0,8,9.7,8
1950/10/26,15.6,8,9.4,8
1950/10/27,19.5,8,9.6,8
1950/10/28,19.1,8,8.5,8
1950/10/29,19.3,8,9.4,8
1950/10/30,16.6,8,11.3,8
1950/10/31,15.8,8,12.2,8
1950/11/1,22.8,8,12.5,8
1950/11/2,22.3,8,11.3,8
1950/11/3,15.6,8,10.5,8
1950/11/4,22.3,8,11.0,8
1950/11/5,23.6,8,13.3,8
1950/11/6,13.3,8,9.3,8
1950/11/7,14.2,8,10.2,8
1950/11/8,17.4,8,9.8,8
1950/11/9,17.9,8,8.8,8
1950/11/10,14.4,8,7.5,8
1950/11/11,14.6,8,10.8,8
1950/11/12,15.6,8,10.1,8
1950/11/13,18.5,8,7.1,8
1950/11/14,18.8,8,7.4,8
1950/11/15,12.8,8,3.0,8
1950/11/16,13.3,8,-0.4,8
1950/11/17,14.7,8,2.1,8
1950/11/18,15.9,8,8.4,8
1950/11/19,19.4,8,5.4,8
1950/11/20,16.6,8,2.4,8
1950/11/21,14.8,8,5.3,8
1950/11/22,20.8,8,8.3,8
1950/11/23,19.0,8,8.2,8
1950/11/24,16.0,8,10.6,8
1950/11/25,14.7,8,8.1,8
1950/11/26,11.5,8,3.3,8
1950/11/27,7.3,8,1.7,8
1950/11/28,11.2,8,4.5,8
1950/11/29,5.5,8,1.1,8
1950/11/30,11.0,8,1.1,8
1950/12/1,8.7,8,6.5,8
1950/12/2,13.8,8,5.8,8
1950/12/3,8.2,8,3.0,8
1950/12/4,10.4,8,0.1,8
1950/12/5,10.9,8,-0.8,8
1950/12/6,11.4,8,1.9,8
1950/12/7,9.5,8,-0.1,8
1950/12/8,11.9,8,0.9,8
1950/12/9,15.5,8,3.7,8
1950/12/10,14.4,8,2.7,8
1950/12/11,13.2,8,-0.7,8
1950/12/12,12.6,8,0.1,8
1950/12/13,15.3,8,4.8,8
1950/12/14,10.5,8,3.0,8
1950/12/15,12.5,8,3.1,8
1950/12/16,7.1,8,-0.7,8
1950/12/17,15.4,8,3.5,8
1950/12/18,13.1,8,1.3,8
1950/12/19,14.5,8,0.6,8
1950/12/20,13.0,8,1.1,8
1950/12/21,7.1,8,2.2,8
1950/12/22,11.3,8,-0.4,8
1950/12/23,11.1,8,-0.6,8
1950/12/24,11.7,8,-0.9,8
1950/12/25,8.4,8,-1.2,8
1950/12/26,10.5,8,-2.2,8
1950/12/27,11.1,8,-1.6,8
1950/12/28,8.2,8,-1.8,8
1950/12/29,7.6,8,-2.2,8
1950/12/30,6.3,8,-1.7,8
1950/12/31,10.9,8,-1.8,8
1951/1/1,7.0,8,-3.6,8
1951/1/2,8.2,8,-1.4,8
1951/1/3,8.1,8,-2.2,8
1951/1/4,9.2,8,-1.4,8
1951/1/5,9.7,8,-3.3,8
1951/1/6,7.3,8,0.8,8
1951/1/7,4.1,8,0.4,8
1951/1/8,8.0,8,-2.6,8
1951/1/9,8.0,8,0.9,8
1951/1/10,4.0,8,0.7,8
1951/1/11,6.3,8,1.3,8
1951/1/12,9.7,8,3.0,8
1951/1/13,6.1,8,-0.2,8
1951/1/14,5.1,8,-1.4,8
1951/1/15,6.0,8,-4.6,8
1951/1/16,2.9,8,-1.4,8
1951/1/17,11.2,8,-2.5,8
1951/1/18,9.3,8,2.1,8
1951/1/19,8.2,8,1.8,8
1951/1/20,12.8,8,5.0,8
1951/1/21,8.2,8,-3.1,8
1951/1/22,5.4,8,-5.4,8
1951/1/23,9.8,8,-4.7,8
1951/1/24,11.4,8,-4.6,8
1951/1/25,12.8,8,-2.7,8
1951/1/26,9.9,8,-1.8,8
1951/1/27,9.8,8,-0.2,8
1951/1/28,11.1,8,0.5,8
1951/1/29,14.4,8,0.6,8
1951/1/30,10.8,8,0.6,8
1951/1/31,10.7,8,-0.3,8
1951/2/1,13.2,8,2.0,8
1951/2/2,14.5,8,-1.3,8
1951/2/3,7.3,8,-2.2,8
1951/2/4,8.0,8,-4.2,8
1951/2/5,8.5,8,-2.3,8
1951/2/6,7.9,8,-1.5,8
1951/2/7,9.8,8,-2.4,8
1951/2/8,10.5,8,-2.0,8
1951/2/9,6.1,8,1.6,8
1951/2/10,13.9,8,4.3,8
1951/2/11,9.8,8,2.2,8
1951/2/12,10.0,8,0.4,8
1951/2/13,6.6,8,-0.9,8
1951/2/14,1.7,8,-1.7,8
1951/2/15,7.1,8,-1.8,8
1951/2/16,2.5,8,-0.5,8
1951/2/17,9.2,8,-3.2,8
1951/2/18,7.7,8,-0.2,8
1951/2/19,12.8,8,-2.6,8
1951/2/20,8.0,8,-1.1,8
1951/2/21,11.6,8,-3.4,8
1951/2/22,18.0,8,7.4,8
1951/2/23,14.7,8,4.3,8
1951/2/24,13.1,8,6.3,8
1951/2/25,6.4,8,1.6,8
1951/2/26,14.8,8,5.4,8
1951/2/27,10.1,8,3.6,8
1951/2/28,7.0,8,2.1,8
1951/3/1,15.0,8,6.5,8
1951/3/2,11.3,8,5.6,8
1951/3/3,8.2,8,2.5,8
1951/3/4,9.0,8,-0.4,8
1951/3/5,9.2,8,-1.1,8
1951/3/6,16.8,8,1.3,8
1951/3/7,16.1,8,7.1,8
1951/3/8,14.8,8,3.8,8
1951/3/9,10.3,8,2.0,8
1951/3/10,12.5,8,5.8,8
1951/3/11,16.4,8,5.4,8
1951/3/12,12.8,8,1.8,8
1951/3/13,9.2,8,-0.4,8
1951/3/14,14.6,8,0.9,8
1951/3/15,19.1,8,6.2,8
1951/3/16,18.7,8,6.2,8
1951/3/17,18.9,8,5.9,8
1951/3/18,19.6,8,9.9,8
1951/3/19,19.2,8,7.6,8
1951/3/20,11.6,8,3.7,8
1951/3/21,14.5,8,1.0,8
1951/3/22,13.1,8,4.0,8
1951/3/23,10.8,8,1.9,8
1951/3/24,14.6,8,2.4,8
1951/3/25,16.4,8,2.8,8
1951/3/26,17.2,8,7.9,8
1951/3/27,16.7,8,7.9,8
1951/3/28,11.2,8,6.3,8
1951/3/29,14.4,8,5.5,8
1951/3/30,13.1,8,5.0,8
1951/3/31,14.0,8,2.4,8
1951/4/1,18.4,8,10.7,8
1951/4/2,16.1,8,10.9,8
1951/4/3,11.0,8,7.4,8
1951/4/4,11.0,8,8.1,8
1951/4/5,17.2,8,6.0,8
1951/4/6,15.3,8,8.7,8
1951/4/7,17.3,8,9.5,8
1951/4/8,19.0,8,12.4,8
1951/4/9,23.3,8,9.8,8
1951/4/10,17.6,8,7.1,8
1951/4/11,13.4,8,6.9,8
1951/4/12,16.2,8,7.5,8
1951/4/13,19.3,8,5.6,8
1951/4/14,15.8,8,5.8,8
1951/4/15,18.0,8,9.0,8
1951/4/16,20.0,8,7.2,8
1951/4/17,16.4,8,8.9,8
1951/4/18,17.9,8,7.1,8
1951/4/19,15.6,8,7.4,8
1951/4/20,20.1,8,11.9,8
1951/4/21,20.2,8,10.8,8
1951/4/22,20.4,8,9.9,8
1951/4/23,18.8,8,10.7,8
1951/4/24,18.9,8,7.6,8
1951/4/25,18.0,8,5.2,8
1951/4/26,20.5,8,6.5,8
1951/4/27,21.4,8,7.4,8
1951/4/28,23.2,8,14.5,8
1951/4/29,26.4,8,17.0,8
1951/4/30,23.4,8,12.3,8
1951/5/1,19.9,8,9.8,8
1951/5/2,23.6,8,12.0,8
1951/5/3,24.7,8,10.1,8
1951/5/4,27.1,8,10.3,8
1951/5/5,25.4,8,15.6,8
1951/5/6,20.3,8,11.1,8
1951/5/7,22.0,8,9.9,8
1951/5/8,17.3,8,14.5,8
1951/5/9,24.5,8,13.5,8
1951/5/10,23.3,8,13.3,8
1951/5/11,23.5,8,11.7,8
1951/5/12,25.2,8,13.5,8
1951/5/13,26.6,8,11.9,8
1951/5/14,22.9,8,16.2,8
1951/5/15,20.0,8,16.2,8
1951/5/16,21.0,8,15.4,8
1951/5/17,18.3,8,14.0,8
1951/5/18,17.1,8,13.6,8
1951/5/19,20.3,8,11.8,8
1951/5/20,21.8,8,12.2,8
1951/5/21,21.3,8,10.9,8
1951/5/22,21.3,8,12.6,8
1951/5/23,25.0,8,15.0,8
1951/5/24,28.0,8,13.7,8
1951/5/25,29.2,8,15.6,8
1951/5/26,25.6,8,18.5,8
1951/5/27,23.4,8,17.5,8
1951/5/28,25.0,8,17.1,8
1951/5/29,27.7,8,17.4,8
1951/5/30,27.4,8,15.3,8
1951/5/31,22.9,8,20.2,8
1951/6/1,25.4,8,18.1,8
1951/6/2,30.0,8,16.2,8
1951/6/3,30.3,8,17.4,8
1951/6/4,26.5,8,17.7,8
1951/6/5,25.2,8,18.8,8
1951/6/6,27.7,8,16.3,8
1951/6/7,24.6,8,17.4,8
1951/6/8,23.7,8,17.1,8
1951/6/9,21.4,8,16.6,8
1951/6/10,25.1,8,17.2,8
1951/6/11,25.5,8,16.7,8
1951/6/12,19.5,8,13.4,8
1951/6/13,24.2,8,12.1,8
1951/6/14,26.5,8,17.9,8
1951/6/15,21.3,8,15.8,8
1951/6/16,19.1,8,15.8,8
1951/6/17,27.6,8,18.2,8
1951/6/18,29.7,8,19.6,8
1951/6/19,26.9,8,16.7,8
1951/6/20,29.8,8,18.6,8
1951/6/21,27.2,8,20.3,8
1951/6/22,28.0,8,17.4,8
1951/6/23,27.1,8,16.9,8
1951/6/24,25.5,8,16.6,8
1951/6/25,23.8,8,16.6,8
1951/6/26,26.7,8,16.2,8
1951/6/27,27.9,8,16.5,8
1951/6/28,24.8,8,19.4,8
1951/6/29,28.5,8,22.0,8
1951/6/30,27.0,8,20.6,8
1951/7/1,26.4,8,20.4,8
1951/7/2,26.7,8,17.1,8
1951/7/3,19.5,8,16.3,8
1951/7/4,25.1,8,16.1,8
1951/7/5,21.0,8,18.7,8
1951/7/6,23.7,8,18.4,8
1951/7/7,27.4,8,18.4,8
1951/7/8,24.9,8,20.8,8
1951/7/9,31.6,8,18.7,8
1951/7/10,29.0,8,21.5,8
1951/7/11,32.3,8,24.0,8
1951/7/12,25.0,8,21.0,8
1951/7/13,30.9,8,22.9,8
1951/7/14,22.9,8,19.4,8
1951/7/15,19.8,8,17.4,8
1951/7/16,26.9,8,18.2,8
1951/7/17,24.4,8,21.1,8
1951/7/18,28.8,8,21.4,8
1951/7/19,31.3,8,21.4,8
1951/7/20,29.5,8,22.5,8
1951/7/21,30.8,8,22.8,8
1951/7/22,31.0,8,24.2,8
1951/7/23,30.6,8,23.3,8
1951/7/24,30.6,8,22.6,8
1951/7/25,30.9,8,23.5,8
1951/7/26,32.2,8,23.6,8
1951/7/27,33.3,8,24.5,8
1951/7/28,33.2,8,24.8,8
1951/7/29,34.8,8,24.6,8
1951/7/30,34.4,8,25.3,8
1951/7/31,29.7,8,23.0,8
1951/8/1,29.6,8,21.8,8
1951/8/2,27.8,8,21.5,8
1951/8/3,30.1,8,20.1,8
1951/8/4,30.8,8,21.6,8
1951/8/5,31.7,8,24.0,8
1951/8/6,32.0,8,24.6,8
1951/8/7,34.5,8,24.4,8
1951/8/8,33.1,8,24.1,8
1951/8/9,34.2,8,24.5,8
1951/8/10,36.4,8,24.9,8
1951/8/11,34.5,8,22.3,8
1951/8/12,33.4,8,21.8,8
1951/8/13,32.7,8,24.3,8
1951/8/14,33.0,8,24.2,8
1951/8/15,31.9,8,24.0,8
1951/8/16,32.5,8,24.2,8
1951/8/17,32.9,8,25.0,8
1951/8/18,32.9,8,24.3,8
1951/8/19,32.1,8,25.5,8
1951/8/20,32.9,8,25.4,8
1951/8/21,29.5,8,22.1,8
1951/8/22,27.3,8,22.0,8
1951/8/23,29.0,8,24.3,8
1951/8/24,30.8,8,26.0,8
1951/8/25,33.3,8,24.8,8
1951/8/26,33.4,8,24.8,8
1951/8/27,32.4,8,25.1,8
1951/8/28,31.6,8,25.4,8
1951/8/29,31.6,8,21.8,8
1951/8/30,23.6,8,20.2,8
1951/8/31,26.7,8,21.0,8
1951/9/1,30.4,8,22.5,8
1951/9/2,29.8,8,21.5,8
1951/9/3,30.3,8,18.6,8
1951/9/4,27.4,8,19.5,8
1951/9/5,24.7,8,20.5,8
1951/9/6,29.6,8,20.1,8
1951/9/7,27.0,8,19.6,8
1951/9/8,27.4,8,19.7,8
1951/9/9,23.4,8,19.5,8
1951/9/10,27.2,8,18.4,8
1951/9/11,22.6,8,19.5,8
1951/9/12,26.4,8,19.5,8
1951/9/13,20.6,8,17.8,8
1951/9/14,25.8,8,16.0,8
1951/9/15,21.2,8,17.5,8
1951/9/16,24.0,8,18.7,8
1951/9/17,26.3,8,19.8,8
1951/9/18,25.4,8,19.5,8
1951/9/19,20.7,8,17.1,8
1951/9/20,25.0,8,16.6,8
1951/9/21,24.5,8,11.9,8
1951/9/22,22.1,8,14.9,8
1951/9/23,27.9,8,16.1,8
1951/9/24,24.1,8,14.6,8
1951/9/25,17.8,8,15.6,8
1951/9/26,16.8,8,14.2,8
1951/9/27,20.8,8,13.3,8
1951/9/28,22.3,8,11.1,8
1951/9/29,22.7,8,13.8,8
1951/9/30,25.4,8,15.6,8
1951/10/1,25.3,8,17.4,8
1951/10/2,23.7,8,17.0,8
1951/10/3,23.1,8,16.1,8
1951/10/4,20.1,8,14.6,8
1951/10/5,20.6,8,15.1,8
1951/10/6,23.8,8,12.2,8
1951/10/7,22.4,8,9.5,8
1951/10/8,21.2,8,12.3,8
1951/10/9,20.3,8,15.5,8
1951/10/10,27.0,8,15.2,8
1951/10/11,26.7,8,16.6,8
1951/10/12,25.2,8,17.3,8
1951/10/13,23.8,8,16.7,8
1951/10/14,17.5,8,15.3,8
1951/10/15,27.2,8,14.6,8
1951/10/16,26.5,8,15.2,8
1951/10/17,25.5,8,14.2,8
1951/10/18,25.7,8,14.8,8
1951/10/19,26.0,8,14.1,8
1951/10/20,25.4,8,14.6,8
1951/10/21,16.6,8,14.2,8
1951/10/22,19.9,8,12.3,8
1951/10/23,13.4,8,10.7,8
1951/10/24,20.0,8,10.9,8
1951/10/25,20.4,8,14.8,8
1951/10/26,21.3,8,13.6,8
1951/10/27,20.5,8,11.8,8
1951/10/28,14.9,8,11.7,8
1951/10/29,13.8,8,11.6,8
1951/10/30,15.7,8,12.9,8
1951/10/31,19.4,8,8.6,8
1951/11/1,19.7,8,6.5,8
1951/11/2,14.2,8,12.7,8
1951/11/3,21.8,8,11.9,8
1951/11/4,23.5,8,12.4,8
1951/11/5,17.6,8,9.2,8
1951/11/6,12.6,8,6.2,8
1951/11/7,18.8,8,9.7,8
1951/11/8,21.2,8,9.1,8
1951/11/9,17.5,8,7.2,8
1951/11/10,15.8,8,5.6,8
1951/11/11,17.5,8,4.7,8
1951/11/12,12.5,8,9.2,8
1951/11/13,15.7,8,9.4,8
1951/11/14,17.9,8,6.9,8
1951/11/15,14.6,8,5.3,8
1951/11/16,23.4,8,10.1,8
1951/11/17,18.1,8,8.9,8
1951/11/18,15.4,8,6.0,8
1951/11/19,12.2,8,3.9,8
1951/11/20,14.9,8,7.6,8
1951/11/21,17.7,8,4.4,8
1951/11/22,16.6,8,4.0,8
1951/11/23,20.3,8,4.6,8
1951/11/24,18.0,8,10.2,8
1951/11/25,18.0,8,8.7,8
1951/11/26,17.0,8,4.1,8
1951/11/27,12.2,8,1.8,8
1951/11/28,10.3,8,2.0,8
1951/11/29,15.5,8,-0.7,8
1951/11/30,14.5,8,1.7,8
1951/12/1,13.8,8,2.3,8
1951/12/2,13.4,8,3.9,8
1951/12/3,15.4,8,1.3,8
1951/12/4,8.7,8,2.4,8
1951/12/5,13.2,8,-0.2,8
1951/12/6,15.1,8,1.6,8
1951/12/7,10.5,8,0.8,8
1951/12/8,18.9,8,3.4,8
1951/12/9,13.1,8,3.1,8
1951/12/10,15.9,8,1.7,8
1951/12/11,14.6,8,3.4,8
1951/12/12,13.4,8,2.0,8
1951/12/13,16.3,8,6.8,8
1951/12/14,12.5,8,4.8,8
1951/12/15,12.4,8,0.4,8
1951/12/16,9.4,8,-1.2,8
1951/12/17,13.4,8,-1.3,8
1951/12/18,14.2,8,0.6,8
1951/12/19,16.1,8,0.2,8
1951/12/20,15.3,8,1.4,8
1951/12/21,16.9,8,0.0,8
1951/12/22,10.5,8,2.1,8
1951/12/23,15.7,8,6.0,8
1951/12/24,14.0,8,4.6,8
1951/12/25,11.0,8,1.4,8
1951/12/26,15.2,8,5.4,8
1951/12/27,14.2,8,5.8,8
1951/12/28,12.7,8,3.4,8
1951/12/29,9.7,8,0.1,8
1951/12/30,8.0,8,1.2,8
1951/12/31,12.5,8,2.3,8
1952/1/1,17.7,8,5.5,8
1952/1/2,9.8,8,4.3,8
1952/1/3,6.3,8,0.8,8
1952/1/4,9.5,8,0.1,8
1952/1/5,14.3,8,0.6,8
1952/1/6,5.6,8,0.6,8
1952/1/7,9.5,8,0.0,8
1952/1/8,8.2,8,-1.7,8
1952/1/9,8.6,8,0.0,8
1952/1/10,6.1,8,-1.8,8
1952/1/11,9.3,8,0.5,8
1952/1/12,5.4,8,-0.8,8
1952/1/13,6.6,8,-3.3,8
1952/1/14,4.0,8,0.1,8
1952/1/15,11.8,8,0.5,8
1952/1/16,12.9,8,-2.0,8
1952/1/17,11.6,8,-1.8,8
1952/1/18,7.4,8,-1.0,8
1952/1/19,8.5,8,-1.3,8
1952/1/20,12.2,8,-3.5,8
1952/1/21,13.9,8,-2.1,8
1952/1/22,12.1,8,1.1,8
1952/1/23,12.3,8,-0.9,8
1952/1/24,7.4,8,-0.5,8
1952/1/25,12.2,8,0.9,8
1952/1/26,7.4,8,-0.3,8
1952/1/27,10.4,8,-0.8,8
1952/1/28,10.1,8,-0.2,8
1952/1/29,9.3,8,-1.0,8
1952/1/30,14.5,8,1.9,8
1952/1/31,6.3,8,2.4,8
1952/2/1,2.9,8,-0.2,8
1952/2/2,11.4,8,-0.1,8
1952/2/3,4.6,8,0.2,8
1952/2/4,2.3,8,-2.2,8
1952/2/5,4.9,8,-3.8,8
1952/2/6,6.8,8,-4.6,8
1952/2/7,2.2,8,-2.3,8
1952/2/8,8.8,8,-0.6,8
1952/2/9,8.4,8,1.2,8
1952/2/10,11.0,8,-1.6,8
1952/2/11,9.6,8,-1.0,8
1952/2/12,8.7,8,-2.1,8
1952/2/13,12.5,8,2.5,8
1952/2/14,6.9,8,3.0,8
1952/2/15,3.0,8,0.6,8
1952/2/16,2.5,8,0.6,8
1952/2/17,2.2,8,0.8,8
1952/2/18,3.5,8,0.8,8
1952/2/19,1.1,8,-0.8,8
1952/2/20,8.5,8,-4.8,8
1952/2/21,9.5,8,-3.2,8
1952/2/22,7.8,8,-1.5,8
1952/2/23,11.1,8,-1.2,8
1952/2/24,8.4,8,-0.2,8
1952/2/25,3.8,8,0.2,8
1952/2/26,6.4,8,-0.8,8
1952/2/27,12.2,8,-1.3,8
1952/2/28,11.2,8,4.2,8
1952/2/29,6.2,8,0.5,8
1952/3/1,6.8,8,0.4,8
1952/3/2,13.9,8,0.1,8
1952/3/3,14.3,8,4.0,8
1952/3/4,7.2,8,1.5,8
1952/3/5,6.8,8,1.0,8
1952/3/6,4.9,8,1.5,8
1952/3/7,4.7,8,0.5,8
1952/3/8,3.8,8,0.4,8
1952/3/9,10.7,8,1.4,8
1952/3/10,6.1,8,1.3,8
1952/3/11,8.5,8,2.1,8
1952/3/12,11.7,8,-0.5,8
1952/3/13,11.8,8,0.2,8
1952/3/14,8.3,8,2.4,8
1952/3/15,17.1,8,6.8,8
1952/3/16,18.4,8,6.1,8
1952/3/17,14.4,8,4.6,8
1952/3/18,11.6,8,6.2,8
1952/3/19,17.5,8,9.2,8
1952/3/20,12.1,8,4.4,8
1952/3/21,13.0,8,3.2,8
1952/3/22,14.5,8,4.2,8
1952/3/23,19.2,8,5.0,8
1952/3/24,13.7,8,2.5,8
1952/3/25,14.2,8,2.4,8
1952/3/26,17.0,8,5.6,8
1952/3/27,13.6,8,5.6,8
1952/3/28,18.1,8,7.4,8
1952/3/29,10.4,8,7.9,8
1952/3/30,17.1,8,7.7,8
1952/3/31,14.7,8,8.2,8
1952/4/1,8.2,8,3.0,8
1952/4/2,13.3,8,2.6,8
1952/4/3,13.6,8,0.3,8
1952/4/4,16.5,8,2.6,8
1952/4/5,19.6,8,7.8,8
1952/4/6,21.4,8,6.9,8
1952/4/7,23.2,8,8.3,8
1952/4/8,22.5,8,14.6,8
1952/4/9,16.1,8,14.0,8
1952/4/10,27.0,8,12.2,8
1952/4/11,17.9,8,13.8,8
1952/4/12,19.4,8,12.5,8
1952/4/13,22.2,8,16.5,8
1952/4/14,17.2,8,6.7,8
1952/4/15,10.3,8,7.0,8
1952/4/16,18.9,8,9.1,8
1952/4/17,24.3,8,7.7,8
1952/4/18,22.6,8,10.2,8
1952/4/19,18.4,8,8.2,8
1952/4/20,24.9,8,12.1,8
1952/4/21,15.9,8,10.0,8
1952/4/22,19.6,8,11.1,8
1952/4/23,15.5,8,9.1,8
1952/4/24,10.8,8,8.5,8
1952/4/25,10.0,8,6.6,8
1952/4/26,15.5,8,5.8,8
1952/4/27,19.3,8,7.7,8
1952/4/28,18.7,8,6.6,8
1952/4/29,20.4,8,14.8,8
1952/4/30,24.5,8,14.4,8
1952/5/1,22.9,8,13.3,8
1952/5/2,22.4,8,9.7,8
1952/5/3,24.4,8,11.6,8
1952/5/4,21.5,8,15.6,8
1952/5/5,22.2,8,12.7,8
1952/5/6,21.3,8,10.5,8
1952/5/7,21.9,8,9.4,8
1952/5/8,24.5,8,13.0,8
1952/5/9,20.8,8,12.3,8
1952/5/10,19.6,8,14.6,8
1952/5/11,23.0,8,14.4,8
1952/5/12,24.5,8,13.0,8
1952/5/13,21.4,8,13.2,8
1952/5/14,22.4,8,9.7,8
1952/5/15,24.7,8,13.9,8
1952/5/16,22.8,8,11.8,8
1952/5/17,22.5,8,14.7,8
1952/5/18,23.4,8,12.8,8
1952/5/19,27.0,8,18.0,8
1952/5/20,24.7,8,19.6,8
1952/5/21,26.2,8,17.5,8
1952/5/22,25.1,8,16.0,8
1952/5/23,22.7,8,15.1,8
1952/5/24,24.2,8,12.8,8
1952/5/25,24.3,8,13.8,8
1952/5/26,23.3,8,12.3,8
1952/5/27,19.8,8,14.6,8
1952/5/28,22.8,8,14.4,8
1952/5/29,27.1,8,16.0,8
1952/5/30,20.5,8,15.6,8
1952/5/31,23.8,8,16.3,8
1952/6/1,22.2,8,17.2,8
1952/6/2,18.8,8,12.9,8
1952/6/3,23.4,8,11.4,8
1952/6/4,20.7,8,17.6,8
1952/6/5,25.7,8,15.9,8
1952/6/6,27.9,8,16.9,8
1952/6/7,29.3,8,19.8,8
1952/6/8,21.6,8,15.9,8
1952/6/9,20.8,8,15.4,8
1952/6/10,25.0,8,17.6,8
1952/6/11,26.0,8,17.4,8
1952/6/12,28.3,8,17.4,8
1952/6/13,28.8,8,17.5,8
1952/6/14,25.8,8,16.8,8
1952/6/15,26.7,8,18.6,8
1952/6/16,19.8,8,16.4,8
1952/6/17,28.9,8,15.2,8
1952/6/18,23.8,8,19.8,8
1952/6/19,27.0,8,18.7,8
1952/6/20,24.5,8,20.8,8
1952/6/21,26.9,8,20.1,8
1952/6/22,27.1,8,19.1,8
1952/6/23,22.2,8,19.9,8
1952/6/24,30.4,8,18.2,8
