ダウンロードした時刻：2025/07/05 23:32:48

,東京,東京,東京,東京
年月日,最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃)
,,,,
,,品質情報,,品質情報
1987/5/13,24.7,8,17.8,8
1987/5/14,17.8,8,10.5,8
1987/5/15,19.3,8,9.2,8
1987/5/16,22.7,8,14.2,8
1987/5/17,19.8,8,17.3,8
1987/5/18,23.5,8,17.6,8
1987/5/19,23.0,8,17.0,8
1987/5/20,25.9,8,16.9,8
1987/5/21,27.9,8,19.0,8
1987/5/22,24.0,8,20.0,8
1987/5/23,23.7,8,20.5,8
1987/5/24,22.8,8,12.9,8
1987/5/25,23.9,8,13.7,8
1987/5/26,26.1,8,16.1,8
1987/5/27,21.2,8,15.5,8
1987/5/28,21.4,8,14.6,8
1987/5/29,22.7,8,13.2,8
1987/5/30,24.3,8,17.9,8
1987/5/31,27.4,8,17.5,8
1987/6/1,28.5,8,18.6,8
1987/6/2,25.3,8,20.2,8
1987/6/3,23.9,8,21.4,8
1987/6/4,29.1,8,21.5,8
1987/6/5,32.3,8,21.6,8
1987/6/6,32.3,8,23.3,8
1987/6/7,31.3,8,22.4,8
1987/6/8,30.9,8,24.0,8
1987/6/9,29.8,8,18.6,8
1987/6/10,20.0,8,16.5,8
1987/6/11,25.2,8,16.4,8
1987/6/12,24.7,8,15.9,8
1987/6/13,23.9,8,18.1,8
1987/6/14,23.8,8,19.1,8
1987/6/15,19.7,8,17.4,8
1987/6/16,26.5,8,17.2,8
1987/6/17,28.8,8,18.5,8
1987/6/18,29.2,8,20.2,8
1987/6/19,26.9,8,21.2,8
1987/6/20,22.7,8,17.1,8
1987/6/21,22.7,8,16.3,8
1987/6/22,24.8,8,16.4,8
1987/6/23,26.0,8,17.9,8
1987/6/24,28.1,8,19.4,8
1987/6/25,24.5,8,19.6,8
1987/6/26,24.0,8,19.3,8
1987/6/27,22.6,8,16.9,8
1987/6/28,20.5,8,15.8,8
1987/6/29,20.0,8,15.3,8
1987/6/30,23.6,8,16.5,8
1987/7/1,23.1,8,19.7,8
1987/7/2,28.7,8,20.8,8
1987/7/3,24.2,8,22.3,8
1987/7/4,30.8,8,21.5,8
1987/7/5,24.4,8,19.3,8
1987/7/6,25.9,8,19.1,8
1987/7/7,32.0,8,21.0,8
1987/7/8,29.3,8,23.2,8
1987/7/9,29.1,8,24.1,8
1987/7/10,30.7,8,24.1,8
1987/7/11,30.9,8,23.9,8
1987/7/12,27.3,8,25.4,8
1987/7/13,30.3,8,25.5,8
1987/7/14,32.1,8,25.7,8
1987/7/15,34.4,8,25.9,8
1987/7/16,32.7,8,26.5,8
1987/7/17,33.2,8,26.0,8
1987/7/18,27.0,8,24.4,8
1987/7/19,25.1,8,22.1,8
1987/7/20,24.6,8,21.1,8
1987/7/21,27.3,8,21.8,8
1987/7/22,33.4,8,24.3,8
1987/7/23,35.9,8,27.0,8
1987/7/24,37.3,8,27.7,8
1987/7/25,34.5,8,26.2,8
1987/7/26,32.8,8,25.8,8
1987/7/27,34.3,8,26.0,8
1987/7/28,32.7,8,28.0,8
1987/7/29,35.6,8,27.3,8
1987/7/30,34.3,8,27.0,8
1987/7/31,34.1,8,24.6,8
1987/8/1,29.1,8,21.0,8
1987/8/2,24.2,8,20.8,8
1987/8/3,26.0,8,20.5,8
1987/8/4,28.1,8,22.1,8
1987/8/5,31.1,8,25.4,8
1987/8/6,29.6,8,25.6,8
1987/8/7,29.3,8,22.4,8
1987/8/8,32.1,8,23.1,8
1987/8/9,33.2,8,26.9,8
1987/8/10,32.7,8,26.1,8
1987/8/11,30.1,8,25.8,8
1987/8/12,32.1,8,24.5,8
1987/8/13,32.2,8,26.1,8
1987/8/14,30.9,8,24.6,8
1987/8/15,32.6,8,24.8,8
1987/8/16,31.6,8,24.9,8
1987/8/17,33.3,8,25.3,8
1987/8/18,30.8,8,23.0,8
1987/8/19,28.6,8,22.9,8
1987/8/20,32.5,8,24.6,8
1987/8/21,33.4,8,26.0,8
1987/8/22,31.5,8,24.6,8
1987/8/23,26.0,8,23.5,8
1987/8/24,30.4,8,23.7,8
1987/8/25,28.9,8,24.5,8
1987/8/26,33.1,8,25.2,8
1987/8/27,32.8,8,24.4,8
1987/8/28,28.8,8,23.1,8
1987/8/29,34.0,8,24.7,8
1987/8/30,33.5,8,26.0,8
1987/8/31,32.6,8,27.3,8
1987/9/1,34.8,8,26.7,8
1987/9/2,29.2,8,24.1,8
1987/9/3,24.2,8,20.1,8
1987/9/4,21.3,8,18.3,8
1987/9/5,27.4,8,20.8,8
1987/9/6,30.3,8,22.5,8
1987/9/7,30.8,8,24.0,8
1987/9/8,31.1,8,25.2,8
1987/9/9,31.0,8,25.1,8
1987/9/10,32.8,8,25.5,8
1987/9/11,25.5,8,22.5,8
1987/9/12,25.7,8,21.1,8
1987/9/13,24.6,8,20.0,8
1987/9/14,27.9,8,19.8,8
1987/9/15,29.2,8,21.1,8
1987/9/16,24.9,8,20.2,8
1987/9/17,25.2,8,19.6,8
1987/9/18,27.0,8,18.6,8
1987/9/19,23.2,8,18.2,8
1987/9/20,23.8,8,19.7,8
1987/9/21,26.9,8,19.5,8
1987/9/22,25.4,8,20.0,8
1987/9/23,24.6,8,20.4,8
1987/9/24,24.7,8,18.1,8
1987/9/25,26.8,8,19.3,8
1987/9/26,25.6,8,23.8,8
1987/9/27,24.3,8,18.8,8
1987/9/28,19.4,8,16.3,8
1987/9/29,21.3,8,15.5,8
1987/9/30,20.6,8,16.6,8
1987/10/1,22.4,8,16.3,8
1987/10/2,24.1,8,17.0,8
1987/10/3,28.2,8,17.2,8
1987/10/4,24.4,8,18.4,8
1987/10/5,26.9,8,17.6,8
1987/10/6,22.6,8,19.0,8
1987/10/7,23.8,8,17.5,8
1987/10/8,27.4,8,19.8,8
1987/10/9,21.8,8,18.0,8
1987/10/10,21.8,8,16.3,8
1987/10/11,21.8,8,15.0,8
1987/10/12,23.8,8,17.4,8
1987/10/13,21.0,8,15.8,8
1987/10/14,23.4,8,14.6,8
1987/10/15,20.7,8,16.0,8
1987/10/16,17.6,8,15.5,8
1987/10/17,26.8,8,16.5,8
1987/10/18,26.7,8,18.7,8
1987/10/19,27.1,8,17.0,8
1987/10/20,21.9,8,15.8,8
1987/10/21,21.6,8,15.3,8
1987/10/22,15.7,8,14.0,8
1987/10/23,18.8,8,13.6,8
1987/10/24,16.1,8,13.3,8
1987/10/25,16.6,8,12.5,8
1987/10/26,17.5,8,12.3,8
1987/10/27,21.1,8,13.4,8
1987/10/28,22.8,8,13.9,8
1987/10/29,24.1,8,14.7,8
1987/10/30,21.6,8,15.4,8
1987/10/31,18.6,8,14.2,8
1987/11/1,15.5,8,12.6,8
1987/11/2,14.8,8,12.5,8
1987/11/3,25.6,8,13.8,8
1987/11/4,19.5,8,13.8,8
1987/11/5,21.9,8,12.8,8
1987/11/6,15.5,8,10.5,8
1987/11/7,14.8,8,8.5,8
1987/11/8,18.3,8,9.6,8
1987/11/9,12.2,8,9.0,8
1987/11/10,18.9,8,8.0,8
1987/11/11,20.9,8,10.5,8
1987/11/12,21.7,8,12.0,8
1987/11/13,17.8,8,12.2,8
1987/11/14,13.2,8,9.7,8
1987/11/15,11.6,8,10.0,8
1987/11/16,17.6,8,10.4,8
1987/11/17,16.9,8,10.5,8
1987/11/18,15.7,8,7.8,8
1987/11/19,19.8,8,9.0,8
1987/11/20,12.9,8,8.4,8
1987/11/21,15.8,8,8.0,8
1987/11/22,17.0,8,7.0,8
1987/11/23,15.6,8,8.2,8
1987/11/24,17.5,8,9.1,8
1987/11/25,15.3,8,8.7,8
1987/11/26,12.8,8,8.5,8
1987/11/27,16.9,8,9.6,8
1987/11/28,11.8,8,5.9,8
1987/11/29,9.8,8,6.5,8
1987/11/30,8.9,8,3.9,8
1987/12/1,6.8,8,3.0,8
1987/12/2,9.8,8,3.7,8
1987/12/3,10.3,8,1.5,8
1987/12/4,10.8,8,2.2,8
1987/12/5,8.7,8,3.2,8
1987/12/6,5.2,8,0.9,8
1987/12/7,7.5,8,1.7,8
1987/12/8,8.8,8,0.3,8
1987/12/9,10.7,8,4.7,8
1987/12/10,14.9,8,8.3,8
1987/12/11,12.5,8,9.5,8
1987/12/12,11.4,8,7.1,8
1987/12/13,7.9,8,1.0,8
1987/12/14,9.1,8,0.4,8
1987/12/15,14.2,8,2.5,8
1987/12/16,15.9,8,4.3,8
1987/12/17,13.1,8,4.2,8
1987/12/18,8.4,8,2.7,8
1987/12/19,12.3,8,3.1,8
1987/12/20,13.0,8,4.0,8
1987/12/21,12.7,8,4.5,8
1987/12/22,10.5,8,5.1,8
1987/12/23,15.4,8,2.8,8
1987/12/24,14.3,8,6.3,8
1987/12/25,17.7,8,4.6,8
1987/12/26,18.6,8,8.0,8
1987/12/27,17.4,8,6.5,8
1987/12/28,17.0,8,6.1,8
1987/12/29,17.3,8,5.4,8
1987/12/30,21.5,8,5.0,8
1987/12/31,11.0,8,4.0,8
1988/1/1,12.0,8,4.1,8
1988/1/2,13.9,8,3.7,8
1988/1/3,10.4,8,7.8,8
1988/1/4,13.5,8,6.5,8
1988/1/5,9.3,8,1.4,8
1988/1/6,7.9,8,1.0,8
1988/1/7,5.8,8,0.6,8
1988/1/8,14.1,8,2.8,8
1988/1/9,13.1,8,4.1,8
1988/1/10,7.7,8,2.6,8
1988/1/11,10.0,8,0.8,8
1988/1/12,12.2,8,2.2,8
1988/1/13,13.5,8,4.8,8
1988/1/14,14.9,8,3.8,8
1988/1/15,14.5,8,4.3,8
1988/1/16,12.6,8,8.3,8
1988/1/17,9.4,8,5.5,8
1988/1/18,11.6,8,2.1,8
1988/1/19,8.3,8,2.9,8
1988/1/20,11.9,8,3.2,8
1988/1/21,9.1,8,3.7,8
1988/1/22,16.9,8,7.4,8
1988/1/23,16.0,8,6.0,8
1988/1/24,9.0,8,2.5,8
1988/1/25,10.9,8,0.9,8
1988/1/26,12.2,8,3.0,8
1988/1/27,10.4,8,4.7,8
1988/1/28,12.5,8,2.8,8
1988/1/29,16.4,8,2.2,8
1988/1/30,10.3,8,5.5,8
1988/1/31,12.3,8,4.4,8
1988/2/1,8.5,8,3.2,8
1988/2/2,14.9,8,3.1,8
1988/2/3,6.8,8,-0.6,8
1988/2/4,8.7,8,-1.6,8
1988/2/5,19.7,8,1.8,8
1988/2/6,14.3,8,4.9,8
1988/2/7,7.1,8,1.6,8
1988/2/8,8.5,8,-0.6,8
1988/2/9,9.3,8,0.1,8
1988/2/10,8.5,8,1.2,8
1988/2/11,8.4,8,1.9,8
1988/2/12,5.2,8,0.4,8
1988/2/13,9.3,8,2.3,8
1988/2/14,8.3,8,2.4,8
1988/2/15,8.0,8,0.6,8
1988/2/16,6.1,8,-1.1,8
1988/2/17,6.5,8,-0.8,8
1988/2/18,6.6,8,-1.2,8
1988/2/19,7.6,8,-0.9,8
1988/2/20,11.5,8,0.2,8
1988/2/21,7.8,8,-0.2,8
1988/2/22,7.4,8,-1.7,8
1988/2/23,12.0,8,1.3,8
1988/2/24,8.9,8,4.2,8
1988/2/25,5.4,8,2.0,8
1988/2/26,6.7,8,2.8,8
1988/2/27,5.0,8,1.2,8
1988/2/28,9.7,8,2.6,8
1988/2/29,10.4,8,3.7,8
1988/3/1,9.0,8,4.7,8
1988/3/2,6.4,8,4.1,8
1988/3/3,11.7,8,4.3,8
1988/3/4,8.6,8,1.3,8
1988/3/5,9.4,8,1.5,8
1988/3/6,11.2,8,3.9,8
1988/3/7,11.5,8,4.4,8
1988/3/8,10.0,8,2.1,8
1988/3/9,10.7,8,2.1,8
1988/3/10,12.6,8,2.4,8
1988/3/11,16.9,8,3.8,8
1988/3/12,21.3,8,7.5,8
1988/3/13,16.1,8,8.3,8
1988/3/14,18.2,8,8.3,8
1988/3/15,15.6,8,4.8,8
1988/3/16,10.9,8,1.9,8
1988/3/17,8.1,8,4.2,8
1988/3/18,10.7,8,4.5,8
1988/3/19,13.9,8,5.5,8
1988/3/20,11.3,8,8.1,8
1988/3/21,8.7,8,5.3,8
1988/3/22,12.6,8,4.6,8
1988/3/23,17.7,8,9.5,8
1988/3/24,13.0,8,5.5,8
1988/3/25,10.0,8,5.0,8
1988/3/26,8.8,8,1.4,8
1988/3/27,12.0,8,3.1,8
1988/3/28,14.3,8,4.9,8
1988/3/29,11.7,8,6.9,8
1988/3/30,9.2,8,5.4,8
1988/3/31,8.0,8,2.1,8
1988/4/1,10.5,8,4.6,8
1988/4/2,12.0,8,7.2,8
1988/4/3,17.2,8,8.3,8
1988/4/4,16.5,8,10.9,8
1988/4/5,16.6,8,10.3,8
1988/4/6,19.7,8,10.3,8
1988/4/7,10.6,8,1.4,8
1988/4/8,6.8,8,0.7,8
1988/4/9,11.9,8,2.7,8
1988/4/10,14.7,8,4.8,8
1988/4/11,17.6,8,7.0,8
1988/4/12,18.7,8,10.2,8
1988/4/13,18.3,8,13.8,8
1988/4/14,20.1,8,12.6,8
1988/4/15,17.9,8,11.2,8
1988/4/16,20.0,8,11.3,8
1988/4/17,18.6,8,10.1,8
1988/4/18,18.9,8,14.0,8
1988/4/19,21.9,8,13.9,8
1988/4/20,23.6,8,13.3,8
1988/4/21,20.2,8,14.5,8
1988/4/22,21.6,8,13.9,8
1988/4/23,17.2,8,9.8,8
1988/4/24,17.0,8,9.1,8
1988/4/25,18.3,8,9.8,8
1988/4/26,22.8,8,11.4,8
1988/4/27,22.1,8,13.9,8
1988/4/28,23.0,8,13.7,8
1988/4/29,19.6,8,16.1,8
1988/4/30,27.7,8,16.0,8
1988/5/1,25.5,8,17.5,8
1988/5/2,27.0,8,17.1,8
1988/5/3,20.8,8,14.4,8
1988/5/4,25.5,8,18.6,8
1988/5/5,20.2,8,13.5,8
1988/5/6,21.0,8,10.7,8
1988/5/7,18.6,8,11.9,8
1988/5/8,17.6,8,10.7,8
1988/5/9,19.3,8,10.6,8
1988/5/10,18.1,8,11.4,8
1988/5/11,22.1,8,14.5,8
1988/5/12,19.5,8,15.4,8
1988/5/13,24.2,8,11.9,8
1988/5/14,27.1,8,15.4,8
1988/5/15,21.1,8,16.1,8
1988/5/16,24.5,8,15.0,8
1988/5/17,24.1,8,16.6,8
1988/5/18,26.7,8,16.3,8
1988/5/19,29.2,8,17.8,8
1988/5/20,28.9,8,19.7,8
1988/5/21,22.3,8,16.6,8
1988/5/22,19.3,8,11.8,8
1988/5/23,14.0,8,10.1,8
1988/5/24,17.8,8,9.8,8
1988/5/25,18.5,8,11.7,8
1988/5/26,23.1,8,14.0,8
1988/5/27,21.1,8,16.2,8
1988/5/28,19.9,8,15.4,8
1988/5/29,24.8,8,15.1,8
1988/5/30,21.7,8,15.3,8
1988/5/31,23.1,8,15.0,8
1988/6/1,23.7,8,17.2,8
1988/6/2,22.7,8,19.0,8
1988/6/3,24.9,8,18.7,8
1988/6/4,29.2,8,21.4,8
1988/6/5,29.0,8,18.9,8
1988/6/6,25.7,8,19.4,8
1988/6/7,29.6,8,20.0,8
1988/6/8,29.9,8,19.0,8
1988/6/9,24.9,8,19.1,8
1988/6/10,24.3,8,21.0,8
1988/6/11,24.2,8,17.6,8
1988/6/12,21.3,8,18.1,8
1988/6/13,25.1,8,19.1,8
1988/6/14,27.0,8,20.9,8
1988/6/15,27.6,8,19.6,8
1988/6/16,28.8,8,19.6,8
1988/6/17,27.8,8,20.6,8
1988/6/18,26.2,8,19.6,8
1988/6/19,27.0,8,19.4,8
1988/6/20,26.6,8,21.0,8
1988/6/21,22.9,8,19.2,8
1988/6/22,25.8,8,18.6,8
1988/6/23,26.8,8,19.1,8
1988/6/24,23.2,8,19.3,8
1988/6/25,22.0,8,19.1,8
1988/6/26,25.1,8,20.5,8
1988/6/27,23.9,8,20.0,8
1988/6/28,25.2,8,19.3,8
1988/6/29,23.7,8,18.7,8
1988/6/30,22.3,8,18.1,8
1988/7/1,26.8,8,17.3,8
1988/7/2,25.8,8,19.0,8
1988/7/3,23.2,8,17.9,8
1988/7/4,26.8,8,17.2,8
1988/7/5,23.3,8,18.9,8
1988/7/6,27.5,8,19.9,8
1988/7/7,29.6,8,21.1,8
1988/7/8,29.6,8,23.2,8
1988/7/9,32.6,8,25.0,8
1988/7/10,28.5,8,24.2,8
1988/7/11,26.7,8,23.5,8
1988/7/12,29.5,8,22.8,8
1988/7/13,24.0,8,21.2,8
1988/7/14,22.3,8,19.7,8
1988/7/15,25.1,8,20.3,8
1988/7/16,22.8,8,20.5,8
1988/7/17,22.4,8,20.7,8
1988/7/18,25.6,8,20.6,8
1988/7/19,24.0,8,19.9,8
1988/7/20,24.2,8,20.4,8
1988/7/21,24.6,8,21.2,8
1988/7/22,25.0,8,20.4,8
1988/7/23,22.2,8,19.6,8
1988/7/24,20.6,8,18.2,8
1988/7/25,22.7,8,18.0,8
1988/7/26,24.4,8,18.7,8
1988/7/27,20.8,8,18.9,8
1988/7/28,21.1,8,18.3,8
1988/7/29,23.4,8,18.4,8
1988/7/30,24.7,8,19.2,8
1988/7/31,30.7,8,18.4,8
1988/8/1,32.1,8,21.8,8
1988/8/2,26.2,8,22.4,8
1988/8/3,27.5,8,22.7,8
1988/8/4,31.8,8,24.5,8
1988/8/5,32.1,8,25.9,8
1988/8/6,31.2,8,24.9,8
1988/8/7,30.1,8,24.8,8
1988/8/8,32.4,8,25.3,8
1988/8/9,32.3,8,25.2,8
1988/8/10,29.9,8,24.6,8
1988/8/11,29.6,8,23.5,8
1988/8/12,26.6,8,23.4,8
1988/8/13,31.2,8,24.2,8
1988/8/14,30.9,8,25.9,8
1988/8/15,29.3,8,23.7,8
1988/8/16,26.2,8,21.6,8
1988/8/17,27.6,8,22.0,8
1988/8/18,29.6,8,23.9,8
1988/8/19,30.5,8,24.4,8
1988/8/20,30.6,8,24.0,8
1988/8/21,31.1,8,24.7,8
1988/8/22,32.9,8,25.6,8
1988/8/23,32.9,8,26.8,8
1988/8/24,32.7,8,27.1,8
1988/8/25,29.5,8,25.0,8
1988/8/26,28.4,8,24.8,8
1988/8/27,29.8,8,24.7,8
1988/8/28,31.1,8,25.0,8
1988/8/29,32.1,8,26.4,8
1988/8/30,28.7,8,24.0,8
1988/8/31,30.2,8,24.8,8
1988/9/1,29.6,8,23.2,8
1988/9/2,27.5,8,22.2,8
1988/9/3,28.1,8,22.6,8
1988/9/4,27.1,8,21.5,8
1988/9/5,24.7,8,21.0,8
1988/9/6,22.9,8,20.6,8
1988/9/7,27.0,8,20.3,8
1988/9/8,25.4,8,22.8,8
1988/9/9,29.1,8,21.3,8
1988/9/10,27.0,8,23.1,8
1988/9/11,27.5,8,21.4,8
1988/9/12,28.1,8,25.4,8
1988/9/13,28.2,8,22.8,8
1988/9/14,26.8,8,19.5,8
1988/9/15,24.0,8,18.1,8
1988/9/16,31.2,8,22.6,8
1988/9/17,22.6,8,19.8,8
1988/9/18,24.4,8,20.3,8
1988/9/19,26.8,8,21.3,8
1988/9/20,27.7,8,22.6,8
1988/9/21,26.9,8,21.9,8
1988/9/22,23.3,8,19.5,8
1988/9/23,21.8,8,19.3,8
1988/9/24,21.2,8,17.8,8
1988/9/25,21.6,8,17.7,8
1988/9/26,21.1,8,17.5,8
1988/9/27,21.1,8,18.9,8
1988/9/28,20.4,8,18.6,8
1988/9/29,22.5,8,18.5,8
1988/9/30,20.2,8,17.7,8
1988/10/1,24.1,8,16.4,8
1988/10/2,21.2,8,18.3,8
1988/10/3,24.0,8,17.4,8
1988/10/4,22.2,8,17.3,8
1988/10/5,21.8,8,16.8,8
1988/10/6,19.8,8,16.7,8
1988/10/7,22.5,8,17.8,8
1988/10/8,20.2,8,15.3,8
1988/10/9,21.6,8,14.7,8
1988/10/10,23.9,8,16.5,8
1988/10/11,23.0,8,14.8,8
1988/10/12,21.5,8,17.5,8
1988/10/13,20.4,8,13.3,8
1988/10/14,20.6,8,11.3,8
1988/10/15,21.6,8,13.7,8
1988/10/16,22.6,8,14.3,8
1988/10/17,17.8,8,14.9,8
1988/10/18,19.5,8,16.2,8
1988/10/19,20.6,8,14.8,8
1988/10/20,19.2,8,11.4,8
1988/10/21,22.6,8,14.3,8
1988/10/22,24.9,8,15.8,8
1988/10/23,20.9,8,14.9,8
1988/10/24,17.0,8,12.6,8
1988/10/25,18.1,8,14.1,8
1988/10/26,20.8,8,12.3,8
1988/10/27,21.4,8,11.8,8
1988/10/28,21.4,8,13.2,8
1988/10/29,15.8,8,10.4,8
1988/10/30,16.9,8,9.6,8
1988/10/31,17.0,8,8.8,8
1988/11/1,17.8,8,8.3,8
1988/11/2,21.9,8,10.8,8
1988/11/3,19.0,8,10.4,8
1988/11/4,17.0,8,8.8,8
1988/11/5,19.0,8,10.3,8
1988/11/6,17.1,8,9.5,8
1988/11/7,19.4,8,8.0,8
1988/11/8,15.2,8,8.2,8
1988/11/9,17.9,8,8.0,8
1988/11/10,22.5,8,8.6,8
1988/11/11,16.5,8,7.4,8
1988/11/12,17.0,8,6.6,8
1988/11/13,20.5,8,7.2,8
1988/11/14,19.2,8,8.7,8
1988/11/15,16.1,8,9.5,8
1988/11/16,17.2,8,8.2,8
1988/11/17,14.5,8,10.4,8
1988/11/18,10.5,8,6.2,8
1988/11/19,15.0,8,6.5,8
1988/11/20,9.6,8,6.7,8
1988/11/21,13.1,8,4.6,8
1988/11/22,14.3,8,5.6,8
1988/11/23,15.1,8,5.0,8
1988/11/24,13.5,8,7.6,8
1988/11/25,12.7,8,5.5,8
1988/11/26,13.1,8,6.4,8
1988/11/27,11.2,8,2.4,8
1988/11/28,12.0,8,3.3,8
1988/11/29,7.9,8,5.2,8
1988/11/30,13.1,8,3.0,8
1988/12/1,13.6,8,5.4,8
1988/12/2,14.2,8,4.3,8
1988/12/3,11.8,8,4.6,8
1988/12/4,13.4,8,6.3,8
1988/12/5,17.9,8,7.7,8
1988/12/6,13.6,8,6.2,8
1988/12/7,14.4,8,5.1,8
1988/12/8,15.2,8,5.9,8
1988/12/9,16.3,8,7.4,8
1988/12/10,12.7,8,7.6,8
1988/12/11,13.0,8,3.2,8
1988/12/12,14.3,8,5.4,8
1988/12/13,12.5,8,8.0,8
1988/12/14,17.2,8,7.0,8
1988/12/15,13.2,8,7.2,8
1988/12/16,10.2,8,3.0,8
1988/12/17,9.5,8,0.8,8
1988/12/18,10.7,8,2.8,8
1988/12/19,12.7,8,3.1,8
1988/12/20,15.2,8,3.9,8
1988/12/21,12.0,8,5.9,8
1988/12/22,10.9,8,4.7,8
1988/12/23,9.8,8,3.2,8
1988/12/24,11.5,8,2.8,8
1988/12/25,10.1,8,4.4,8
1988/12/26,10.6,8,3.2,8
1988/12/27,9.0,8,2.5,8
1988/12/28,9.4,8,1.4,8
1988/12/29,10.0,8,2.4,8
1988/12/30,10.9,8,2.1,8
1988/12/31,11.1,8,1.3,8
1989/1/1,12.0,8,5.2,8
1989/1/2,13.3,8,4.2,8
1989/1/3,14.1,8,2.8,8
1989/1/4,9.7,8,3.8,8
1989/1/5,9.5,8,1.7,8
1989/1/6,11.6,8,3.4,8
1989/1/7,11.5,8,4.7,8
1989/1/8,10.0,8,6.0,8
1989/1/9,10.7,8,7.9,8
1989/1/10,11.9,8,7.1,8
1989/1/11,13.9,8,8.4,8
1989/1/12,11.3,8,8.0,8
1989/1/13,8.9,8,7.2,8
1989/1/14,8.2,8,6.2,8
1989/1/15,6.5,8,2.8,8
1989/1/16,8.5,8,2.2,8
1989/1/17,9.9,8,1.8,8
1989/1/18,11.8,8,4.4,8
1989/1/19,15.5,8,7.8,8
1989/1/20,19.2,8,10.1,8
1989/1/21,13.6,8,7.0,8
1989/1/22,11.0,8,5.8,8
1989/1/23,7.5,8,2.7,8
1989/1/24,12.7,8,5.3,8
1989/1/25,10.9,8,4.9,8
1989/1/26,7.8,8,3.6,8
1989/1/27,15.3,8,4.2,8
1989/1/28,6.4,8,0.9,8
1989/1/29,10.6,8,1.0,8
1989/1/30,13.0,8,4.5,8
1989/1/31,15.6,8,3.8,8
1989/2/1,13.3,8,6.5,8
1989/2/2,8.0,8,3.0,8
1989/2/3,8.7,8,1.9,8
1989/2/4,9.2,8,2.4,8
1989/2/5,11.7,8,3.1,8
1989/2/6,11.8,8,3.9,8
1989/2/7,13.1,8,5.8,8
1989/2/8,12.6,8,4.4,8
1989/2/9,13.1,8,7.6,8
1989/2/10,8.3,8,4.3,8
1989/2/11,8.7,8,2.1,8
1989/2/12,10.3,8,2.6,8
1989/2/13,9.4,8,4.2,8
1989/2/14,12.2,8,3.4,8
1989/2/15,13.5,8,2.4,8
1989/2/16,17.2,8,7.6,8
1989/2/17,16.1,8,7.2,8
1989/2/18,7.2,8,4.9,8
1989/2/19,11.5,8,5.3,8
1989/2/20,13.7,8,4.9,8
1989/2/21,14.2,8,5.4,8
1989/2/22,8.8,8,4.0,8
1989/2/23,8.1,8,3.0,8
1989/2/24,5.8,8,2.3,8
1989/2/25,6.2,8,4.2,8
1989/2/26,12.7,8,4.1,8
1989/2/27,11.9,8,3.6,8
1989/2/28,14.1,8,6.8,8
1989/3/1,16.3,8,7.2,8
1989/3/2,11.8,8,4.2,8
1989/3/3,11.9,8,4.0,8
1989/3/4,20.2,8,9.4,8
1989/3/5,14.1,8,5.4,8
1989/3/6,10.7,8,4.5,8
1989/3/7,8.5,8,3.1,8
1989/3/8,7.3,8,1.7,8
1989/3/9,9.2,8,2.5,8
1989/3/10,12.2,8,3.1,8
1989/3/11,13.9,8,5.1,8
1989/3/12,15.4,8,4.8,8
1989/3/13,17.3,8,8.3,8
1989/3/14,19.2,8,9.8,8
1989/3/15,16.2,8,8.3,8
1989/3/16,13.7,8,6.6,8
1989/3/17,12.4,8,5.1,8
1989/3/18,12.3,8,3.8,8
1989/3/19,13.9,8,5.2,8
1989/3/20,15.2,8,5.6,8
1989/3/21,14.3,8,6.5,8
1989/3/22,10.7,8,5.7,8
1989/3/23,13.4,8,5.7,8
1989/3/24,10.6,8,7.4,8
1989/3/25,16.9,8,6.2,8
1989/3/26,14.3,8,7.0,8
1989/3/27,13.6,8,6.7,8
1989/3/28,8.6,8,5.7,8
1989/3/29,16.0,8,6.2,8
1989/3/30,15.2,8,6.0,8
1989/3/31,16.4,8,8.8,8
1989/4/1,21.1,8,10.7,8
1989/4/2,17.3,8,8.5,8
1989/4/3,15.2,8,11.0,8
1989/4/4,18.3,8,11.4,8
1989/4/5,12.8,8,8.9,8
1989/4/6,18.5,8,8.6,8
1989/4/7,19.4,8,9.7,8
1989/4/8,16.0,8,10.9,8
1989/4/9,22.9,8,12.9,8
1989/4/10,17.8,8,12.9,8
1989/4/11,18.5,8,10.4,8
1989/4/12,16.0,8,7.5,8
1989/4/13,23.4,8,9.9,8
1989/4/14,23.2,8,10.8,8
1989/4/15,20.2,8,15.7,8
1989/4/16,24.0,8,15.9,8
1989/4/17,22.2,8,13.7,8
1989/4/18,22.4,8,12.8,8
1989/4/19,23.0,8,14.9,8
1989/4/20,22.9,8,13.6,8
1989/4/21,19.5,8,14.0,8
1989/4/22,20.0,8,12.9,8
1989/4/23,18.0,8,14.5,8
1989/4/24,20.7,8,13.2,8
1989/4/25,17.6,8,11.7,8
1989/4/26,19.3,8,10.7,8
1989/4/27,22.3,8,11.5,8
1989/4/28,15.5,8,9.2,8
1989/4/29,17.9,8,8.5,8
1989/4/30,20.6,8,9.7,8
1989/5/1,18.2,8,13.4,8
1989/5/2,21.4,8,12.3,8
1989/5/3,22.2,8,12.4,8
1989/5/4,20.2,8,11.3,8
1989/5/5,24.1,8,16.7,8
1989/5/6,19.4,8,12.9,8
1989/5/7,13.0,8,10.4,8
1989/5/8,19.9,8,11.6,8
1989/5/9,22.2,8,15.7,8
1989/5/10,25.3,8,16.6,8
1989/5/11,19.9,8,11.4,8
1989/5/12,14.1,8,10.1,8
